adversarial_min_fee_cents,cadence_sec,claimed_distance_m,constraints_ok,dataset,distance_bucket_m,effective_radius_m,granularity,honest_fee_cents,n_fixes,odometer_check_tolerance_m,payload_mode,payload_odometer_tolerance_m,period_id,relay_radius_m,savings_ratio,skip_reason,true_distance_m
,120,,False,geolife,100,70.71067811865476,fine,,13,250,intra_cell,150,010-20080923121817-0,0,,no feasible adversarial claim under enabled constraints,5095
19455,120,4613,True,geolife,100,270.71067811865476,fine,21735,13,750,intra_cell,150,010-20080923121817-0,200,0.1048999309868875,,5095
,300,,False,geolife,100,0.0,fine,,13,200,cell,100,010-20080923121817-0,0,,no feasible adversarial claim under enabled constraints,5095
20030,300,4810,True,geolife,100,200.0,fine,21735,13,700,cell,100,010-20080923121817-0,200,0.07844490453186105,,5095
,300,,False,geolife,100,70.71067811865476,fine,,13,250,intra_cell,150,010-20080923121817-0,0,,no feasible adversarial claim under enabled constraints,5095
19455,300,4613,True,geolife,100,270.71067811865476,fine,21735,13,750,intra_cell,150,010-20080923121817-0,200,0.1048999309868875,,5095
,60,,False,geolife,100,0.0,coarse,,59,200,cell,100,010-20080923231456-1,0,,no feasible adversarial claim under enabled constraints,4321
16669,60,4085,True,geolife,100,200.0,coarse,19281,59,3000,cell,100,010-20080923231456-1,200,0.13547015196307247,,4321
,60,,False,geolife,100,70.71067811865476,coarse,,59,250,intra_cell,150,010-20080923231456-1,0,,no feasible adversarial claim under enabled constraints,4321
16154,60,3944,True,geolife,100,270.71067811865476,coarse,19281,59,3050,intra_cell,150,010-20080923231456-1,200,0.16218038483481148,,4321
,120,,False,geolife,100,0.0,coarse,,59,200,cell,100,010-20080923231456-1,0,,no feasible adversarial claim under enabled constraints,4321
16669,120,4085,True,geolife,100,200.0,coarse,19281,59,3000,cell,100,010-20080923231456-1,200,0.13547015196307247,,4321
,120,,False,geolife,100,70.71067811865476,coarse,,59,250,intra_cell,150,010-20080923231456-1,0,,no feasible adversarial claim under enabled constraints,4321
16154,120,3944,True,geolife,100,270.71067811865476,coarse,19281,59,3050,intra_cell,150,010-20080923231456-1,200,0.16218038483481148,,4321
,300,,False,geolife,100,0.0,coarse,,59,200,cell,100,010-20080923231456-1,0,,no feasible adversarial claim under enabled constraints,4321
16669,300,4085,True,geolife,100,200.0,coarse,19281,59,3000,cell,100,010-20080923231456-1,200,0.13547015196307247,,4321
,300,,False,geolife,100,70.71067811865476,coarse,,59,250,intra_cell,150,010-20080923231456-1,0,,no feasible adversarial claim under enabled constraints,4321
16154,300,3944,True,geolife,100,270.71067811865476,coarse,19281,59,3050,intra_cell,150,010-20080923231456-1,200,0.16218038483481148,,4321
,60,,False,geolife,100,0.0,medium,,59,200,cell,100,010-20080923231456-1,0,,no feasible adversarial claim under enabled constraints,4321
17115,60,4101,True,geolife,100,200.0,medium,19281,59,3000,cell,100,010-20080923231456-1,200,0.11233857165084798,,4321
,60,,False,geolife,100,70.71067811865476,medium,,59,250,intra_cell,150,010-20080923231456-1,0,,no feasible adversarial claim under enabled constraints,4321
16554,60,3944,True,geolife,100,270.71067811865476,medium,19281,59,3050,intra_cell,150,010-20080923231456-1,200,0.1414345728955967,,4321
,120,,False,geolife,100,0.0,medium,,59,200,cell,100,010-20080923231456-1,0,,no feasible adversarial claim under enabled constraints,4321
17115,120,4101,True,geolife,100,200.0,medium,19281,59,3000,cell,100,010-20080923231456-1,200,0.11233857165084798,,4321
,120,,False,geolife,100,70.71067811865476,medium,,59,250,intra_cell,150,010-20080923231456-1,0,,no feasible adversarial claim under enabled constraints,4321
16554,120,3944,True,geolife,100,270.71067811865476,medium,19281,59,3050,intra_cell,150,010-20080923231456-1,200,0.1414345728955967,,4321
,300,,False,geolife,100,0.0,medium,,59,200,cell,100,010-20080923231456-1,0,,no feasible adversarial claim under enabled constraints,4321
17115,300,4101,True,geolife,100,200.0,medium,19281,59,3000,cell,100,010-20080923231456-1,200,0.11233857165084798,,4321
,300,,False,geolife,100,70.71067811865476,medium,,59,250,intra_cell,150,010-20080923231456-1,0,,no feasible adversarial claim under enabled constraints,4321
16554,300,3944,True,geolife,100,270.71067811865476,medium,19281,59,3050,intra_cell,150,010-20080923231456-1,200,0.1414345728955967,,4321
,60,,False,geolife,100,0.0,fine,,59,200,cell,100,010-20080923231456-1,0,,no feasible adversarial claim under enabled constraints,4321
16962,60,4050,True,geolife,100,200.0,fine,19281,59,3000,cell,100,010-20080923231456-1,200,0.12027384471759764,,4321
,60,,False,geolife,100,70.71067811865476,fine,,59,250,intra_cell,150,010-20080923231456-1,0,,no feasible adversarial claim under enabled constraints,4321
16549,60,3983,True,geolife,100,270.71067811865476,fine,19281,59,3050,intra_cell,150,010-20080923231456-1,200,0.14169389554483688,,4321
,120,,False,geolife,100,0.0,fine,,59,200,cell,100,010-20080923231456-1,0,,no feasible adversarial claim under enabled constraints,4321
16962,120,4050,True,geolife,100,200.0,fine,19281,59,3000,cell,100,010-20080923231456-1,200,0.12027384471759764,,4321
,120,,False,geolife,100,70.71067811865476,fine,,59,250,intra_cell,150,010-20080923231456-1,0,,no feasible adversarial claim under enabled constraints,4321
16549,120,3983,True,geolife,100,270.71067811865476,fine,19281,59,3050,intra_cell,150,010-20080923231456-1,200,0.14169389554483688,,4321
,300,,False,geolife,100,0.0,fine,,59,200,cell,100,010-20080923231456-1,0,,no feasible adversarial claim under enabled constraints,4321
16962,300,4050,True,geolife,100,200.0,fine,19281,59,3000,cell,100,010-20080923231456-1,200,0.12027384471759764,,4321
,300,,False,geolife,100,70.71067811865476,fine,,59,250,intra_cell,150,010-20080923231456-1,0,,no feasible adversarial claim under enabled constraints,4321
16549,300,3983,True,geolife,100,270.71067811865476,fine,19281,59,3050,intra_cell,150,010-20080923231456-1,200,0.14169389554483688,,4321
,60,,False,geolife,100,0.0,coarse,,15,200,cell,100,010-20080924113459-1,0,,no feasible adversarial claim under enabled constraints,5159
20652,60,4788,True,geolife,100,200.0,coarse,21973,15,800,cell,100,010-20080924113459-1,200,0.060119237245710645,,5159
,60,,False,geolife,100,70.71067811865476,coarse,,15,250,intra_cell,150,010-20080924113459-1,0,,no feasible adversarial claim under enabled constraints,5159
19955,60,4713,True,geolife,100,270.71067811865476,coarse,21973,15,850,intra_cell,150,010-20080924113459-1,200,0.09183998543667228,,5159
,120,,False,geolife,100,0.0,coarse,,15,200,cell,100,010-20080924113459-1,0,,no feasible adversarial claim under enabled constraints,5159
20652,120,4788,True,geolife,100,200.0,coarse,21973,15,800,cell,100,010-20080924113459-1,200,0.060119237245710645,,5159
,120,,False,geolife,100,70.71067811865476,coarse,,15,250,intra_cell,150,010-20080924113459-1,0,,no feasible adversarial claim under enabled constraints,5159
19955,120,4713,True,geolife,100,270.71067811865476,coarse,21973,15,850,intra_cell,150,010-20080924113459-1,200,0.09183998543667228,,5159
,300,,False,geolife,100,0.0,coarse,,15,200,cell,100,010-20080924113459-1,0,,no feasible adversarial claim under enabled constraints,5159
20652,300,4788,True,geolife,100,200.0,coarse,21973,15,800,cell,100,010-20080924113459-1,200,0.060119237245710645,,5159
,300,,False,geolife,100,70.71067811865476,coarse,,15,250,intra_cell,150,010-20080924113459-1,0,,no feasible adversarial claim under enabled constraints,5159
19955,300,4713,True,geolife,100,270.71067811865476,coarse,21973,15,850,intra_cell,150,010-20080924113459-1,200,0.09183998543667228,,5159
,60,,False,geolife,100,0.0,medium,,15,200,cell,100,010-20080924113459-1,0,,no feasible adversarial claim under enabled constraints,5159
20652,60,4788,True,geolife,100,200.0,medium,21973,15,800,cell,100,010-20080924113459-1,200,0.060119237245710645,,5159
,60,,False,geolife,100,70.71067811865476,medium,,15,250,intra_cell,150,010-20080924113459-1,0,,no feasible adversarial claim under enabled constraints,5159
19955,60,4713,True,geolife,100,270.71067811865476,medium,21973,15,850,intra_cell,150,010-20080924113459-1,200,0.09183998543667228,,5159
,120,,False,geolife,100,0.0,medium,,15,200,cell,100,010-20080924113459-1,0,,no feasible adversarial claim under enabled constraints,5159
20652,120,4788,True,geolife,100,200.0,medium,21973,15,800,cell,100,010-20080924113459-1,200,0.060119237245710645,,5159
,120,,False,geolife,100,70.71067811865476,medium,,15,250,intra_cell,150,010-20080924113459-1,0,,no feasible adversarial claim under enabled constraints,5159
19955,120,4713,True,geolife,100,270.71067811865476,medium,21973,15,850,intra_cell,150,010-20080924113459-1,200,0.09183998543667228,,5159
,300,,False,geolife,100,0.0,medium,,15,200,cell,100,010-20080924113459-1,0,,no feasible adversarial claim under enabled constraints,5159
20652,300,4788,True,geolife,100,200.0,medium,21973,15,800,cell,100,010-20080924113459-1,200,0.060119237245710645,,5159
,300,,False,geolife,100,70.71067811865476,medium,,15,250,intra_cell,150,010-20080924113459-1,0,,no feasible adversarial claim under enabled constraints,5159
19955,300,4713,True,geolife,100,270.71067811865476,medium,21973,15,850,intra_cell,150,010-20080924113459-1,200,0.09183998543667228,,5159
,60,,False,geolife,100,0.0,fine,,15,200,cell,100,010-20080924113459-1,0,,no feasible adversarial claim under enabled constraints,5159
20652,60,4788,True,geolife,100,200.0,fine,21973,15,800,cell,100,010-20080924113459-1,200,0.060119237245710645,,5159
,60,,False,geolife,100,70.71067811865476,fine,,15,250,intra_cell,150,010-20080924113459-1,0,,no feasible adversarial claim under enabled constraints,5159
19955,60,4713,True,geolife,100,270.71067811865476,fine,21973,15,850,intra_cell,150,010-20080924113459-1,200,0.09183998543667228,,5159
,120,,False,geolife,100,0.0,fine,,15,200,cell,100,010-20080924113459-1,0,,no feasible adversarial claim under enabled constraints,5159
20652,120,4788,True,geolife,100,200.0,fine,21973,15,800,cell,100,010-20080924113459-1,200,0.060119237245710645,,5159
,120,,False,geolife,100,70.71067811865476,fine,,15,250,intra_cell,150,010-20080924113459-1,0,,no feasible adversarial claim under enabled constraints,5159
19955,120,4713,True,geolife,100,270.71067811865476,fine,21973,15,850,intra_cell,150,010-20080924113459-1,200,0.09183998543667228,,5159
,300,,False,geolife,100,0.0,fine,,15,200,cell,100,010-20080924113459-1,0,,no feasible adversarial claim under enabled constraints,5159
20652,300,4788,True,geolife,100,200.0,fine,21973,15,800,cell,100,010-20080924113459-1,200,0.060119237245710645,,5159
,300,,False,geolife,100,70.71067811865476,fine,,15,250,intra_cell,150,010-20080924113459-1,0,,no feasible adversarial claim under enabled constraints,5159
19955,300,4713,True,geolife,100,270.71067811865476,fine,21973,15,850,intra_cell,150,010-20080924113459-1,200,0.09183998543667228,,5159
,60,,False,geolife,100,0.0,coarse,,27,200,cell,100,010-20080924231334-1,0,,no feasible adversarial claim under enabled constraints,4024
15475,60,3825,True,geolife,100,200.0,coarse,17750,27,1400,cell,100,010-20080924231334-1,200,0.12816901408450704,,4024
16923,60,3841,True,geolife,100,70.71067811865476,coarse,17750,27,1450,intra_cell,150,010-20080924231334-1,0,0.04659154929577465,,4024
15028,60,3676,True,geolife,100,270.71067811865476,coarse,17750,27,1450,intra_cell,150,010-20080924231334-1,200,0.15335211267605633,,4024
,120,,False,geolife,100,0.0,coarse,,27,200,cell,100,010-20080924231334-1,0,,no feasible adversarial claim under enabled constraints,4024
15475,120,3825,True,geolife,100,200.0,coarse,17750,27,1400,cell,100,010-20080924231334-1,200,0.12816901408450704,,4024
16923,120,3841,True,geolife,100,70.71067811865476,coarse,17750,27,1450,intra_cell,150,010-20080924231334-1,0,0.04659154929577465,,4024
15028,120,3676,True,geolife,100,270.71067811865476,coarse,17750,27,1450,intra_cell,150,010-20080924231334-1,200,0.15335211267605633,,4024
,300,,False,geolife,100,0.0,coarse,,27,200,cell,100,010-20080924231334-1,0,,no feasible adversarial claim under enabled constraints,4024
15475,300,3825,True,geolife,100,200.0,coarse,17750,27,1400,cell,100,010-20080924231334-1,200,0.12816901408450704,,4024
16923,300,3841,True,geolife,100,70.71067811865476,coarse,17750,27,1450,intra_cell,150,010-20080924231334-1,0,0.04659154929577465,,4024
15028,300,3676,True,geolife,100,270.71067811865476,coarse,17750,27,1450,intra_cell,150,010-20080924231334-1,200,0.15335211267605633,,4024
,60,,False,geolife,100,0.0,medium,,27,200,cell,100,010-20080924231334-1,0,,no feasible adversarial claim under enabled constraints,4024
16066,60,3822,True,geolife,100,200.0,medium,17750,27,1400,cell,100,010-20080924231334-1,200,0.09487323943661972,,4024
16923,60,3841,True,geolife,100,70.71067811865476,medium,17750,27,1450,intra_cell,150,010-20080924231334-1,0,0.04659154929577465,,4024
15115,60,3705,True,geolife,100,270.71067811865476,medium,17750,27,1450,intra_cell,150,010-20080924231334-1,200,0.14845070422535211,,4024
,120,,False,geolife,100,0.0,medium,,27,200,cell,100,010-20080924231334-1,0,,no feasible adversarial claim under enabled constraints,4024
16066,120,3822,True,geolife,100,200.0,medium,17750,27,1400,cell,100,010-20080924231334-1,200,0.09487323943661972,,4024
16923,120,3841,True,geolife,100,70.71067811865476,medium,17750,27,1450,intra_cell,150,010-20080924231334-1,0,0.04659154929577465,,4024
15115,120,3705,True,geolife,100,270.71067811865476,medium,17750,27,1450,intra_cell,150,010-20080924231334-1,200,0.14845070422535211,,4024
,300,,False,geolife,100,0.0,medium,,27,200,cell,100,010-20080924231334-1,0,,no feasible adversarial claim under enabled constraints,4024
16066,300,3822,True,geolife,100,200.0,medium,17750,27,1400,cell,100,010-20080924231334-1,200,0.09487323943661972,,4024
16923,300,3841,True,geolife,100,70.71067811865476,medium,17750,27,1450,intra_cell,150,010-20080924231334-1,0,0.04659154929577465,,4024
15115,300,3705,True,geolife,100,270.71067811865476,medium,17750,27,1450,intra_cell,150,010-20080924231334-1,200,0.14845070422535211,,4024
,60,,False,geolife,100,0.0,fine,,27,200,cell,100,010-20080924231334-1,0,,no feasible adversarial claim under enabled constraints,4024
16066,60,3822,True,geolife,100,200.0,fine,17750,27,1400,cell,100,010-20080924231334-1,200,0.09487323943661972,,4024
16923,60,3841,True,geolife,100,70.71067811865476,fine,17750,27,1450,intra_cell,150,010-20080924231334-1,0,0.04659154929577465,,4024
15028,60,3676,True,geolife,100,270.71067811865476,fine,17750,27,1450,intra_cell,150,010-20080924231334-1,200,0.15335211267605633,,4024
,120,,False,geolife,100,0.0,fine,,27,200,cell,100,010-20080924231334-1,0,,no feasible adversarial claim under enabled constraints,4024
16066,120,3822,True,geolife,100,200.0,fine,17750,27,1400,cell,100,010-20080924231334-1,200,0.09487323943661972,,4024
16923,120,3841,True,geolife,100,70.71067811865476,fine,17750,27,1450,intra_cell,150,010-20080924231334-1,0,0.04659154929577465,,4024
15028,120,3676,True,geolife,100,270.71067811865476,fine,17750,27,1450,intra_cell,150,010-20080924231334-1,200,0.15335211267605633,,4024
,300,,False,geolife,100,0.0,fine,,27,200,cell,100,010-20080924231334-1,0,,no feasible adversarial claim under enabled constraints,4024
16066,300,3822,True,geolife,100,200.0,fine,17750,27,1400,cell,100,010-20080924231334-1,200,0.09487323943661972,,4024
16923,300,3841,True,geolife,100,70.71067811865476,fine,17750,27,1450,intra_cell,150,010-20080924231334-1,0,0.04659154929577465,,4024
15028,300,3676,True,geolife,100,270.71067811865476,fine,17750,27,1450,intra_cell,150,010-20080924231334-1,200,0.15335211267605633,,4024
,60,,False,geolife,100,0.0,coarse,,20,200,cell,100,010-20080925104204-0,0,,no feasible adversarial claim under enabled constraints,4968
19611,60,4737,True,geolife,100,200.0,coarse,21492,20,1050,cell,100,010-20080925104204-0,200,0.08752093802345058,,4968
,60,,False,geolife,100,70.71067811865476,coarse,,20,250,intra_cell,150,010-20080925104204-0,0,,no feasible adversarial claim under enabled constraints,4968
19081,60,4627,True,geolife,100,270.71067811865476,coarse,21492,20,1100,intra_cell,150,010-20080925104204-0,200,0.11218127675414108,,4968
,120,,False,geolife,100,0.0,coarse,,20,200,cell,100,010-20080925104204-0,0,,no feasible adversarial claim under enabled constraints,4968
19611,120,4737,True,geolife,100,200.0,coarse,21492,20,1050,cell,100,010-20080925104204-0,200,0.08752093802345058,,4968
,120,,False,geolife,100,70.71067811865476,coarse,,20,250,intra_cell,150,010-20080925104204-0,0,,no feasible adversarial claim under enabled constraints,4968
19081,120,4627,True,geolife,100,270.71067811865476,coarse,21492,20,1100,intra_cell,150,010-20080925104204-0,200,0.11218127675414108,,4968
,300,,False,geolife,100,0.0,coarse,,20,200,cell,100,010-20080925104204-0,0,,no feasible adversarial claim under enabled constraints,4968
19611,300,4737,True,geolife,100,200.0,coarse,21492,20,1050,cell,100,010-20080925104204-0,200,0.08752093802345058,,4968
,300,,False,geolife,100,70.71067811865476,coarse,,20,250,intra_cell,150,010-20080925104204-0,0,,no feasible adversarial claim under enabled constraints,4968
19081,300,4627,True,geolife,100,270.71067811865476,coarse,21492,20,1100,intra_cell,150,010-20080925104204-0,200,0.11218127675414108,,4968
,60,,False,geolife,100,0.0,medium,,20,200,cell,100,010-20080925104204-0,0,,no feasible adversarial claim under enabled constraints,4968
19756,60,4642,True,geolife,100,200.0,medium,21492,20,1050,cell,100,010-20080925104204-0,200,0.08077424157826169,,4968
,60,,False,geolife,100,70.71067811865476,medium,,20,250,intra_cell,150,010-20080925104204-0,0,,no feasible adversarial claim under enabled constraints,4968
19415,60,4605,True,geolife,100,270.71067811865476,medium,21492,20,1100,intra_cell,150,010-20080925104204-0,200,0.09664061045970594,,4968
,120,,False,geolife,100,0.0,medium,,20,200,cell,100,010-20080925104204-0,0,,no feasible adversarial claim under enabled constraints,4968
19756,120,4642,True,geolife,100,200.0,medium,21492,20,1050,cell,100,010-20080925104204-0,200,0.08077424157826169,,4968
,120,,False,geolife,100,70.71067811865476,medium,,20,250,intra_cell,150,010-20080925104204-0,0,,no feasible adversarial claim under enabled constraints,4968
19415,120,4605,True,geolife,100,270.71067811865476,medium,21492,20,1100,intra_cell,150,010-20080925104204-0,200,0.09664061045970594,,4968
,300,,False,geolife,100,0.0,medium,,20,200,cell,100,010-20080925104204-0,0,,no feasible adversarial claim under enabled constraints,4968
19756,300,4642,True,geolife,100,200.0,medium,21492,20,1050,cell,100,010-20080925104204-0,200,0.08077424157826169,,4968
,300,,False,geolife,100,70.71067811865476,medium,,20,250,intra_cell,150,010-20080925104204-0,0,,no feasible adversarial claim under enabled constraints,4968
19415,300,4605,True,geolife,100,270.71067811865476,medium,21492,20,1100,intra_cell,150,010-20080925104204-0,200,0.09664061045970594,,4968
,60,,False,geolife,100,0.0,fine,,20,200,cell,100,010-20080925104204-0,0,,no feasible adversarial claim under enabled constraints,4968
19756,60,4642,True,geolife,100,200.0,fine,21492,20,1050,cell,100,010-20080925104204-0,200,0.08077424157826169,,4968
,60,,False,geolife,100,70.71067811865476,fine,,20,250,intra_cell,150,010-20080925104204-0,0,,no feasible adversarial claim under enabled constraints,4968
19215,60,4565,True,geolife,100,270.71067811865476,fine,21492,20,1100,intra_cell,150,010-20080925104204-0,200,0.1059463986599665,,4968
,120,,False,geolife,100,0.0,fine,,20,200,cell,100,010-20080925104204-0,0,,no feasible adversarial claim under enabled constraints,4968
19756,120,4642,True,geolife,100,200.0,fine,21492,20,1050,cell,100,010-20080925104204-0,200,0.08077424157826169,,4968
,120,,False,geolife,100,70.71067811865476,fine,,20,250,intra_cell,150,010-20080925104204-0,0,,no feasible adversarial claim under enabled constraints,4968
19215,120,4565,True,geolife,100,270.71067811865476,fine,21492,20,1100,intra_cell,150,010-20080925104204-0,200,0.1059463986599665,,4968
,300,,False,geolife,100,0.0,fine,,20,200,cell,100,010-20080925104204-0,0,,no feasible adversarial claim under enabled constraints,4968
19756,300,4642,True,geolife,100,200.0,fine,21492,20,1050,cell,100,010-20080925104204-0,200,0.08077424157826169,,4968
,300,,False,geolife,100,70.71067811865476,fine,,20,250,intra_cell,150,010-20080925104204-0,0,,no feasible adversarial claim under enabled constraints,4968
19215,300,4565,True,geolife,100,270.71067811865476,fine,21492,20,1100,intra_cell,150,010-20080925104204-0,200,0.1059463986599665,,4968
18625,60,4165,True,geolife,100,0.0,coarse,18103,32,1650,cell,100,010-20080925233430-0,0,0.0,,4069
16079,60,3893,True,geolife,100,200.0,coarse,18103,32,1650,cell,100,010-20080925233430-0,200,0.11180467325857593,,4069
18625,60,4165,True,geolife,100,70.71067811865476,coarse,18103,32,1700,intra_cell,150,010-20080925233430-0,0,0.0,,4069
15564,60,3788,True,geolife,100,270.71067811865476,coarse,18103,32,1700,intra_cell,150,010-20080925233430-0,200,0.1402529967408717,,4069
18625,120,4165,True,geolife,100,0.0,coarse,18103,32,1650,cell,100,010-20080925233430-0,0,0.0,,4069
16079,120,3893,True,geolife,100,200.0,coarse,18103,32,1650,cell,100,010-20080925233430-0,200,0.11180467325857593,,4069
18625,120,4165,True,geolife,100,70.71067811865476,coarse,18103,32,1700,intra_cell,150,010-20080925233430-0,0,0.0,,4069
15564,120,3788,True,geolife,100,270.71067811865476,coarse,18103,32,1700,intra_cell,150,010-20080925233430-0,200,0.1402529967408717,,4069
18625,300,4165,True,geolife,100,0.0,coarse,18103,32,1650,cell,100,010-20080925233430-0,0,0.0,,4069
16079,300,3893,True,geolife,100,200.0,coarse,18103,32,1650,cell,100,010-20080925233430-0,200,0.11180467325857593,,4069
18625,300,4165,True,geolife,100,70.71067811865476,coarse,18103,32,1700,intra_cell,150,010-20080925233430-0,0,0.0,,4069
15564,300,3788,True,geolife,100,270.71067811865476,coarse,18103,32,1700,intra_cell,150,010-20080925233430-0,200,0.1402529967408717,,4069
18625,60,4165,True,geolife,100,0.0,medium,18103,32,1650,cell,100,010-20080925233430-0,0,0.0,,4069
16751,60,3917,True,geolife,100,200.0,medium,18103,32,1650,cell,100,010-20080925233430-0,200,0.0746837540739104,,4069
18625,60,4165,True,geolife,100,70.71067811865476,medium,18103,32,1700,intra_cell,150,010-20080925233430-0,0,0.0,,4069
16040,60,3810,True,geolife,100,270.71067811865476,medium,18103,32,1700,intra_cell,150,010-20080925233430-0,200,0.11395901231840026,,4069
18625,120,4165,True,geolife,100,0.0,medium,18103,32,1650,cell,100,010-20080925233430-0,0,0.0,,4069
16751,120,3917,True,geolife,100,200.0,medium,18103,32,1650,cell,100,010-20080925233430-0,200,0.0746837540739104,,4069
18625,120,4165,True,geolife,100,70.71067811865476,medium,18103,32,1700,intra_cell,150,010-20080925233430-0,0,0.0,,4069
16040,120,3810,True,geolife,100,270.71067811865476,medium,18103,32,1700,intra_cell,150,010-20080925233430-0,200,0.11395901231840026,,4069
18625,300,4165,True,geolife,100,0.0,medium,18103,32,1650,cell,100,010-20080925233430-0,0,0.0,,4069
16751,300,3917,True,geolife,100,200.0,medium,18103,32,1650,cell,100,010-20080925233430-0,200,0.0746837540739104,,4069
18625,300,4165,True,geolife,100,70.71067811865476,medium,18103,32,1700,intra_cell,150,010-20080925233430-0,0,0.0,,4069
16040,300,3810,True,geolife,100,270.71067811865476,medium,18103,32,1700,intra_cell,150,010-20080925233430-0,200,0.11395901231840026,,4069
18625,60,4165,True,geolife,100,0.0,fine,18103,32,1650,cell,100,010-20080925233430-0,0,0.0,,4069
16697,60,3899,True,geolife,100,200.0,fine,18103,32,1650,cell,100,010-20080925233430-0,200,0.07766668507982102,,4069
18625,60,4165,True,geolife,100,70.71067811865476,fine,18103,32,1700,intra_cell,150,010-20080925233430-0,0,0.0,,4069
16010,60,3800,True,geolife,100,270.71067811865476,fine,18103,32,1700,intra_cell,150,010-20080925233430-0,200,0.11561619621057283,,4069
18625,120,4165,True,geolife,100,0.0,fine,18103,32,1650,cell,100,010-20080925233430-0,0,0.0,,4069
16697,120,3899,True,geolife,100,200.0,fine,18103,32,1650,cell,100,010-20080925233430-0,200,0.07766668507982102,,4069
18625,120,4165,True,geolife,100,70.71067811865476,fine,18103,32,1700,intra_cell,150,010-20080925233430-0,0,0.0,,4069
16010,120,3800,True,geolife,100,270.71067811865476,fine,18103,32,1700,intra_cell,150,010-20080925233430-0,200,0.11561619621057283,,4069
18625,300,4165,True,geolife,100,0.0,fine,18103,32,1650,cell,100,010-20080925233430-0,0,0.0,,4069
16697,300,3899,True,geolife,100,200.0,fine,18103,32,1650,cell,100,010-20080925233430-0,200,0.07766668507982102,,4069
18625,300,4165,True,geolife,100,70.71067811865476,fine,18103,32,1700,intra_cell,150,010-20080925233430-0,0,0.0,,4069
16010,300,3800,True,geolife,100,270.71067811865476,fine,18103,32,1700,intra_cell,150,010-20080925233430-0,200,0.11561619621057283,,4069
,60,,False,geolife,100,0.0,coarse,,16,200,cell,100,010-20080926105402-0,0,,no feasible adversarial claim under enabled constraints,5124
20281,60,4827,True,geolife,100,200.0,coarse,21916,16,850,cell,100,010-20080926105402-0,200,0.07460302974995438,,5124
,60,,False,geolife,100,70.71067811865476,coarse,,16,250,intra_cell,150,010-20080926105402-0,0,,no feasible adversarial claim under enabled constraints,5124
19715,60,4705,True,geolife,100,270.71067811865476,coarse,21916,16,900,intra_cell,150,010-20080926105402-0,200,0.10042891038510678,,5124
,120,,False,geolife,100,0.0,coarse,,16,200,cell,100,010-20080926105402-0,0,,no feasible adversarial claim under enabled constraints,5124
20281,120,4827,True,geolife,100,200.0,coarse,21916,16,850,cell,100,010-20080926105402-0,200,0.07460302974995438,,5124
,120,,False,geolife,100,70.71067811865476,coarse,,16,250,intra_cell,150,010-20080926105402-0,0,,no feasible adversarial claim under enabled constraints,5124
19715,120,4705,True,geolife,100,270.71067811865476,coarse,21916,16,900,intra_cell,150,010-20080926105402-0,200,0.10042891038510678,,5124
,300,,False,geolife,100,0.0,coarse,,16,200,cell,100,010-20080926105402-0,0,,no feasible adversarial claim under enabled constraints,5124
20281,300,4827,True,geolife,100,200.0,coarse,21916,16,850,cell,100,010-20080926105402-0,200,0.07460302974995438,,5124
,300,,False,geolife,100,70.71067811865476,coarse,,16,250,intra_cell,150,010-20080926105402-0,0,,no feasible adversarial claim under enabled constraints,5124
19715,300,4705,True,geolife,100,270.71067811865476,coarse,21916,16,900,intra_cell,150,010-20080926105402-0,200,0.10042891038510678,,5124
,60,,False,geolife,100,0.0,medium,,16,200,cell,100,010-20080926105402-0,0,,no feasible adversarial claim under enabled constraints,5124
20281,60,4827,True,geolife,100,200.0,medium,21916,16,850,cell,100,010-20080926105402-0,200,0.07460302974995438,,5124
,60,,False,geolife,100,70.71067811865476,medium,,16,250,intra_cell,150,010-20080926105402-0,0,,no feasible adversarial claim under enabled constraints,5124
19715,60,4705,True,geolife,100,270.71067811865476,medium,21916,16,900,intra_cell,150,010-20080926105402-0,200,0.10042891038510678,,5124
,120,,False,geolife,100,0.0,medium,,16,200,cell,100,010-20080926105402-0,0,,no feasible adversarial claim under enabled constraints,5124
20281,120,4827,True,geolife,100,200.0,medium,21916,16,850,cell,100,010-20080926105402-0,200,0.07460302974995438,,5124
,120,,False,geolife,100,70.71067811865476,medium,,16,250,intra_cell,150,010-20080926105402-0,0,,no feasible adversarial claim under enabled constraints,5124
19715,120,4705,True,geolife,100,270.71067811865476,medium,21916,16,900,intra_cell,150,010-20080926105402-0,200,0.10042891038510678,,5124
,300,,False,geolife,100,0.0,medium,,16,200,cell,100,010-20080926105402-0,0,,no feasible adversarial claim under enabled constraints,5124
20281,300,4827,True,geolife,100,200.0,medium,21916,16,850,cell,100,010-20080926105402-0,200,0.07460302974995438,,5124
,300,,False,geolife,100,70.71067811865476,medium,,16,250,intra_cell,150,010-20080926105402-0,0,,no feasible adversarial claim under enabled constraints,5124
19715,300,4705,True,geolife,100,270.71067811865476,medium,21916,16,900,intra_cell,150,010-20080926105402-0,200,0.10042891038510678,,5124
,60,,False,geolife,100,0.0,fine,,16,200,cell,100,010-20080926105402-0,0,,no feasible adversarial claim under enabled constraints,5124
20245,60,4811,True,geolife,100,200.0,fine,21916,16,850,cell,100,010-20080926105402-0,200,0.07624566526738456,,5124
,60,,False,geolife,100,70.71067811865476,fine,,16,250,intra_cell,150,010-20080926105402-0,0,,no feasible adversarial claim under enabled constraints,5124
